Legal name,full_address,Lat,Long
KAMLOOPS ART GALLERY,"101 - 465 VICTORIA STREET, KAMLOOPS, BC, V2C2A9, CA",50.675497,-120.3298945
KAMLOOPS SEXUAL ASSAULT COUNSELLING CENTRE SOCIETY,"601 - 235 1ST AVE, KAMLOOPS, BC, V2C3J4, CA",50.67612039999999,-120.3386811
P.A. & J.M. GAGLARDI SENIOR CITIZENS SOCIETY,"174 ST. PAUL ST, KAMLOOPS, BC, V2C2H9, CA",50.6744739,-120.3374158
KASLO AND DISTRICT PUBLIC LIBRARY ASSOCIATION,"BOX 760, KASLO, BC, V0G1M0, CA",49.91424989999999,-116.9154503
KASLO AND DISTRICT SENIOR CITIZENS SHELTER SOCIETY,"BOX 1005, KASLO, BC, V0G1M0, CA",49.91424989999999,-116.9154503
PATHWAYS ABILITIES SOCIETY,"123 FRANKLYN RD, KELOWNA, BC, V1X6A9, CA",49.8895041,-119.4015054
KELOWNA MUSEUMS SOCIETY,"470 QUEENSWAY AVE, KELOWNA, BC, V1Y6S7, CA",49.887398,-119.495053
KELOWNA & DISTRICT S.H.A.R.E. SOCIETY,"581 GASTON AVE, KELOWNA, BC, V1Y7E6, CA",49.8952997,-119.4907281
KELOWNA GENERAL HOSPITAL FOUNDATION,"2268 PANDOSY ST, KELOWNA, BC, V1Y1T2, CA",49.8739883,-119.4920524
OKANAGAN METIS & ABORIGINAL HOUSING SOCIETY,"107 - 150 KNELLER RD, KELOWNA, BC, V1X0A7, CA",49.8892731,-119.4098232
KELOWNA RIGHT TO LIFE SOCIETY,"212 1821 HARVEY AVE, KELOWNA, BC, V1Y6G4, CA",49.8814544,-119.4556732
Chan Kent Foundation,"608-1331 HOMER ST, VANCOUVER, BC, V6B5M5, CA",49.2812581,-123.1137862
KETTLE RIVER MUSEUM,"BOX 149, MIDWAY, BC, V0H1M0, CA",49.0102185,-118.7743535
KEYSTONE OF LIFE FOUNDATION,"6470 CABELDU CRESCENT, DELTA, BC, V4E1R3, CA",49.12084309999999,-122.9055176
KIMBERLEY DISTRICT HERITAGE SOCIETY,"105 SPOKANE ST, KIMBERLEY, BC, V1A2E5, CA",49.686436,-115.984708
KIMBERLEY HELPING HANDS FOOD BANK SOCIETY,"340 LEADENHALL STREET, KIMBERLEY, BC, V1A2B1, CA",49.6826319,-115.9837037
KINVILLAGE ASSOCIATION,"5410 10TH AVE, DELTA, BC, V4M3X8, CA",49.021519,-123.073644
KITIMAT MUSEUM & ARCHIVES,"293 CITY CENTRE, KITIMAT, BC, V8C1T6, CA",54.05306479999999,-128.6532119
KITIMAT COMMUNITY DEVELOPMENT CENTRE SOCIETY,"1515 KINGFISHER AVE, KITIMAT, BC, V8C1S5, CA",54.0627986,-128.6261029
KITIMAT PUBLIC LIBRARY & ASSOCIATION,"940 WAKASHAN AVENUE, KITIMAT, BC, V8C2G3, CA",54.05197099999999,-128.6518948
KNIGHTS OF COLUMBUS COUNCIL #5468 CHRISTMAS HAMPER FUND,"34 ALDER ST S, CAMPBELL RIVER, BC, V9W2M8, CA",50.0074118,-125.240294
KOKSILAH SCHOOL HISTORICAL SOCIETY,"5213 TRANS CANADA HIGHWAY, KOKSILAH, BC, V0R2C0, CA",48.7616071,-123.6882443
KOLUMBIA INN DAYCARE SOCIETY (K.I.D.S.),"236 ROSS DRIVE, NEW WESTMINSTER, BC, V3L0B2, CA",49.2137835,-122.8999972
KOOTENAY LAKE HISTORICAL SOCIETY,"324 FRONT STREET, BOX 537, KASLO, BC, V0G1M0, CA",49.911706,-116.9023194
TRAIL ASSOCIATION FOR COMMUNITY LIVING,"PO BOX 131, TRAIL, BC, V1R4L3, CA",49.0948053,-117.7091353
'KSAN HOUSE SOCIETY,"4838 LAZELLE AVE, TERRACE, BC, V8G1T4, CA",54.5183975,-128.6034039
ST. BARTHOLOMEW'S HEALTH CARE AUXILIARY,"BOX 697, LYTTON, BC, V0K1Z0, CA",50.233258,-121.581404
LADYSMITH MARITIME SOCIETY,"PO BOX 1030 STN MAIN, LADYSMITH, BC, V9G1A7, CA",48.9939001,-123.8194387
LAKE COUNTRY HERITAGE AND CULTURAL SOCIETY,"11255 OKANAGAN CENTRE RD. W., LAKE COUNTRY, BC, V4V2J7, CA",50.0462384,-119.4506343
LAKE COUNTRY FOOD ASSISTANCE SOCIETY,"PO BOX 41013, RPO SOUTH, WINFIELD, BC, V4V1Z7, CA",50.0609,-119.386914
INCLUSION LANGLEY SOCIETY,"23535 44 AVE, LANGLEY, BC, V2Z2V2, CA",49.0836073,-122.5724781
LANGLEY COMMUNITY SERVICES SOCIETY,"5339 207TH ST, LANGLEY, BC, V3A2E6, CA",49.0991672,-122.6497792
THE LANGLEY FIELD NATURALISTS SOCIETY,"315 - 5677 208 ST, LANGLEY, BC, V3A8J5, CA",49.1057967,-122.6474494
LANGLEY HOSPICE SOCIETY,"20660 48 AVE, LANGLEY, BC, V3A3L6, CA",49.089233,-122.6510439
LARDEAU VALLEY HISTORICAL SOCIETY,"BOX 74, MEADOW CREEK, BC, V0G1N0, CA",50.3467244,-117.2158173
LAREN SOCIETY: JOURNEY FROM INSIDE OUT,"138 DALLAS RD., VICTORIA, BC, V8V1A3, CA",48.4167654,-123.3845763
LASQUETI COMMUNITY ASSOCIATION,"GRAND ROAD, LASQUETI ISLAND, BC, V0R2J0, CA",49.4863406,-124.2758774
LINWOOD FOUNDATION,"603 - 510 MARSETT PL, VICTORIA, BC, V8Z7J1, CA",48.5054512,-123.3882309
LIONS CLUB OF VANCOUVER CHINATOWN (1982),"830 CAMPBELL AVE, VANCOUVER, BC, V6A3V2, CA",49.2771854,-123.0842962
VANCOUVER JEWISH BUILDING SOCIETY,"500 - 1055 BROADWAY W, VANCOUVER, BC, V6H1E2, CA",49.2630303,-123.1152683
LIONS GATE HOSPITAL FOUNDATION,"231 EAST 15TH STREET, NORTH VANCOUVER, BC, V7L2L7, CA",49.3208794,-123.068434
NORTH SHORE HEALTH RESEARCH FOUNDATION,"P.O. BOX 86639, NORTH VANCOUVER, BC, V7L4L2, CA",49.318816,-123.0590949
THE BRITISH COLUMBIA PRADER-WILLI SYNDROME ASSOCIATION,"2133 CHILCOTIN CRES, KELOWNA, BC, V1V2N9, CA",49.8934281,-119.4414895
RESIDENCES FOR INDEPENDENT LIVING SOCIETY,"1167 FORGE WALK, VANCOUVER, BC, V6H3R1, CA",49.2672359,-123.1292099
LUNG FOUNDATION OF BRITISH COLUMBIA,"2675 OAK STREET, VANCOUVER, BC, V6H2K2, CA",49.2618151,-123.1269601
LUTHERAN SENIOR CITIZENS HOUSING SOCIETY,"5939-180 ST, SURREY, BC, V3S4L2, CA",49.1100024,-122.7247231
MACKENZIE COUNSELLING SERVICES SOCIETY,"BOX 790, MACKENZIE, BC, V0J2C0, CA",55.3380971,-123.0945192
HERITAGE HALL PRESERVATION SOCIETY,"HERITAGE HALL, 3102 MAIN ST MEZZANINE, VANCOUVER, BC, V5T3G7, CA",49.2572803,-123.1008444
RIDGE MEADOWS HOSPICE SOCIETY,"102 - 22320 119 AVE, MAPLE RIDGE, BC, V2X2Z3, CA",49.2188692,-122.5933856
RIDGE MEADOWS HOSPITAL FOUNDATION,"BOX 5000, 11666 LAITY STREET, MAPLE RIDGE, BC, V2X7G5, CA",49.2147735,-122.6319148
RIDGE MEADOWS SEARCH AND RESCUE SOCIETY,"23598 105TH AVE, MAPLE RIDGE, BC, V2W1B8, CA",49.1944853,-122.5661929
MARPOLE OAKRIDGE DAYCARE SOCIETY,"990 W. 59TH AVE, VANCOUVER, BC, V6P1X9, CA",49.2167952,-123.1288661
MARTHA LOU HENLEY CHARITABLE FOUNDATION,"PO BOX 10085, PACIFIC CENTRE, VANCOUVER, BC, V7Y1B6, CA",49.283398,-123.1175396
CHARLES MASSEY EMPLOYEES AID FUND,"TD PRIVATE CLIENT SERVICES, PO BOX 10085, VANCOUVER, BC, V7Y1B6, CA",49.2830972,-123.1175032
MAYNE ISLAND HEALTH CENTRE ASSOCIATION,"100-526 FELIX JACK RD, MAYNE ISLAND, BC, V0N2J2, CA",48.8469951,-123.2841419
MCBRIDE PUBLIC LIBRARY ASSOCIATION,"PO BOX 489, MCBRIDE, BC, V0J2E0, CA",53.301347,-120.168461
MCLURE FIRE FIGHTERS & RECREATION ASSOCIATION,"1647 VALLEYVIEW DR, KAMLOOPS, BC, V2C4B6, CA",50.6722549,-120.2932515
MERRITT SENIOR CITIZENS ASSOCIATION,"BOX 2935, MERRITT, BC, V1K1B8, CA",50.1110816,-120.7881949
METCHOSIN MUSEUM SOCIETY,"4475 HAPPY VALLEY RD., VICTORIA, BC, V9C3Z3, CA",48.3805742,-123.5334502
MILAN & MAUREEN ILICH FOUNDATION,"1212 - 450 MARINE DR SW, VANCOUVER, BC, V5X0C3, CA",49.2101629,-123.1155693
MISSION DISTRICT HISTORICAL SOCIETY,"PO BOX 3522 STN MAIN, MISSION, BC, V2V4L1, CA",49.1345575,-122.3049779
Mission Community Foundation,"PO BOX 3427, MISSION, BC, V2V4J5, CA",49.1345575,-122.3049779
MISSION HOSPITAL AUXILIARY MEMORIAL FUND,"38-4001 OLD CLAYBURN ROAD, ABBOTSFORD, BC, V3G1C5, CA",49.075602,-122.2497559
SARA FOR WOMEN SOCIETY,"P.O. BOX 3044, MISSION, BC, V2V4J3, CA",49.1345575,-122.3049779
MORRELL SANCTUARY SOCIETY FOR ENVIRONMENTAL EDUCATION,"787 NANAIMO LAKES RD, NANAIMO, BC, V9R3C2, CA",49.14604929999999,-123.9738011
MOUNT HOPE SENIOR CITIZENS HOUSING SOCIETY,"BOX 881, HOPE, BC, V0X1L0, CA",49.379491,-121.4416917
MOUNT ST MARY HOSPITAL,"861 FAIRFIELD RD, VICTORIA, BC, V8V5A9, CA",48.4198353,-123.3609841
NORTH ISLAND COMMUNITY SOCIETY,"375 SHELLEY CRESCENT, PORT MCNEILL, BC, V0N2R0, CA",50.5878506,-127.0887488
MOUNT WASHINGTON SKI PATROL ASSOCIATION,"PO BOX 3131, COURTENAY, BC, V9N5N4, CA",49.657881,-124.9682479
MSA SOCIETY FOR COMMUNITY LIVING,"2391 CRESCENT WAY, ABBOTSFORD, BC, V2S3M1, CA",49.0451338,-122.2979099
ARROW LAKES HOSPITAL FOUNDATION,"BOX 284, NAKUSP, BC, V0G1R0, CA",50.2398537,-117.8011055
NAKUSP PUBLIC LIBRARY ASSOCIATION,"BOX 297, NAKUSP, BC, V0G1R0, CA",50.2398537,-117.8011055
NANAIMO & DISTRICT HOSPITAL FOUNDATION,"1200 DUFFERIN CRES, NANAIMO, BC, V9S2B7, CA",49.1856862,-123.9705584
NANAIMO CHILD DEVELOPMENT CENTRE SOCIETY,"1135 NELSON ST, NANAIMO, BC, V9S2K4, CA",49.18691399999999,-123.9667402
NANAIMO VOLUNTEER AND INFORMATION CENTRE SOCIETY,"E - 3148 BARONS RD, NANAIMO, BC, V9T4B5, CA",49.2087851,-124.001433
NANAIMO YOUTH SERVICES ASSOCIATION,"290 BASTION STREET, NANAIMO, BC, V9R3A4, CA",49.1660804,-123.9395144
NATIONAL RAILWAY HISTORICAL SOCIETY - BRITISH COLUMBIA CHAPT,"P.O. BOX 33763, STATION D, VANCOUVER, BC, V6J4L6, CA",49.26430449999999,-123.1439343
NELSON CARES SOCIETY,"100 - 205 HALL ST, NELSON, BC, V1L0B4, CA",49.4958637,-117.2938116
NELSON AND DISTRICT HOSPICE SOCIETY,"102B - 518 LAKE ST, NELSON, BC, V1L4C6, CA",49.49367489999999,-117.2944321
NEW HOPE THERAPEUTIC SOCIETY,"204-13911 70TH AVE, SURREY, BC, V3W6B4, CA",49.1302645,-122.8358745
NEW WESTMINSTER HYACK FESTIVAL ASSOCIATION,"204-6TH STREET, NEW WESTMINSTER, BC, V3L3A1, CA",49.2073277,-122.9132526
NEW WESTMINSTER VICTIM ASSISTANCE ASSOCIATION,"555 COLUMBIA ST, NEW WESTMINSTER, BC, V3L1B2, CA",49.2034461,-122.907821
NORTHERN LIGHTS COLLEGE FOUNDATION,"11401-8TH ST, DAWSON CREEK, BC, V1G4G2, CA",55.746897,-120.225452
UNITED WAY OF NORTH OKANAGAN COLUMBIA SHUSWAP,"4543 CANADA WAY, BURNABY, BC, V5G4T4, CA",49.2551,-123.0005787
NORTH PEACE SENIORS HOUSING SOCIETY,"101 9816-108TH AVE, FORT ST JOHN, BC, V1J5S4, CA",56.254101,-120.845469
NORTH PEACE HISTORICAL SOCIETY,"9323 - 100TH ST, FORT ST JOHN, BC, V1J4N4, CA",56.24019509999999,-120.8457561
FAMILY SERVICES OF THE NORTH SHORE,"203 - 1111 LONSDALE AVE, NORTH VANCOUVER, BC, V7M2H4, CA",49.3182316,-123.0728693
NORTH SHORE COMMUNITY RESOURCES SOCIETY,"STE 201 - 935 MARINE DR, CAPILANO MALL, NORTH VANCOUVER, BC, V7P1S3, CA",49.3217529,-123.1001628
NORTH SHORE LIFEBOAT SOCIETY,"PO BOX 37146 RPO LONSDALE, NORTH VANCOUVER, BC, V7N4M4, CA",49.3272615,-123.0722473
NORTH SHORE MEALS ON WHEELS SOCIETY,"1525 TAYLOR WAY, WEST VANCOUVER, BC, V7S1N5, CA",49.3385371,-123.1355565
NORTH SHORE NEIGHBOURHOOD HOUSE,"225 E 2ND ST, NORTH VANCOUVER, BC, V7L1C4, CA",49.3106412,-123.0739475
NORTH SHORE RESCUE TEAM SOCIETY,"147 14TH ST E, NORTH VANCOUVER, BC, V7L2N4, CA",49.320709,-123.0698707
NORTH SHUSWAP HISTORICAL SOCIETY,"5505 SQUILAX ANGLEMONT RD., CELISTA, BC, V0E1M6, CA",50.94653,-119.33689
NORTH VANCOUVER CITY LIBRARY,"120 WEST 14TH STREET, NORTH VANCOUVER, BC, V7M1N9, CA",49.3212165,-123.0736257
NORTH VANCOUVER KIWANIS FOUNDATION,"170 2ND ST W, NORTH VANCOUVER, BC, V7M1C4, CA",49.314058,-123.0801754
OAK BAY SEA RESCUE SOCIETY,"BOX 5624 LCD9, VICTORIA, BC, V8R6S4, CA",48.44151,-123.3181119
OCEAN PARK COMMUNITY ASSOCIATION,"1577-128TH ST, SURREY, BC, V4A3V1, CA",49.03087379999999,-122.8679479
THE CATALINA PRESERVATION SOCIETY,"7-9800 MCDONALD PARK ROAD, N. SAANICH, BC, V8L5W5, CA",48.6512716,-123.4174772
OKANAGAN FALLS' HERITAGE AND MUSEUM SOCIETY,"BOX 323, OKANAGAN FALLS, BC, V0H1R0, CA",49.344885,-119.571493
OKANAGAN HISTORICAL SOCIETY,"PO BOX 313, STN. MAIN, VERNON, BC, V1T6M3, CA",50.2656562,-119.2719942
ADULT INTEGRATED MENTAL HEALTH SERVICES SOCIETY,"9 - 3151 LAKESHORE RD, STE 497, KELOWNA, BC, V1W3S9, CA",49.8606874,-119.4902996
OKANAGAN LANDING & DISTRICT COMMUNITY ASSOCIATION,"7813 OKANAGAN LANDING ROAD, VERNON, BC, V1H1H2, CA",50.2351111,-119.3595235
OKANAGAN-SIMILKAMEEN NEUROLOGICAL SOCIETY,"103-550 CARMI AVE, PENTICTON, BC, V2A3G6, CA",49.4820747,-119.5795288
OLIVER AND DISTRICT HERITAGE SOCIETY,"BOX 847, 430 FAIRVIEW RD., OLIVER, BC, V0H1T0, CA",49.1822938,-119.55104
OSOYOOS MUSEUM SOCIETY,"PO BOX 791, OSOYOOS, BC, V0H1V0, CA",49.032304,-119.468163
OYSTER RIVER ENHANCEMENT SOCIETY,"2700 MACAULAY RD.BOX 93, BLACK CREEK, BC, V9J1K8, CA",49.859294,-125.1566001
PACIFIC CHRISTIAN SCHOOL FOUNDATION,"201-4400 CHATTERTON, VICTORIA, BC, V8X5J2, CA",48.486612,-123.3828143
PACIFIC IMMIGRANT RESOURCES SOCIETY,"1874 KINGSWAY, VANCOUVER, BC, V5N2S7, CA",49.2457984,-123.0671463
PACIFIC OPERA VICTORIA FOUNDATION,"925 BALMORAL RD, VICTORIA, BC, V8T1A7, CA",48.428755,-123.3579825
PACIFIC RIDING FOR DEVELOPING ABILITIES,"1088 - 208TH ST, LANGLEY, BC, V2Z1T4, CA",49.0226975,-122.646223
PACIFIC TRANSIT COOPERATIVE,"208-175 EAST BROADWAY, VANCOUVER, BC, V5T1W2, CA",49.26312000000001,-123.101385
RICHMOND FOOD BANK SOCIETY,"100-5800 CEDARBRIDGE WAY, RICHMOND, BC, V6X2A7, CA",49.1729289,-123.1417249
PARKDALE PLACE HOUSING SOCIETY,"100-9302 ANGUS ST, SUMMERLAND, BC, V0H1Z5, CA",49.6023511,-119.676733
PEACHLAND AND DISTRICT RETIREMENT SOCIETY,"5672 BEACH AVE, PEACHLAND, BC, V0H1X6, CA",49.7783137,-119.7335922
PEACHLAND FOOD BANK SOCIETY,"6490 KEYES AVE, PEACHLAND, BC, V0H1X8, CA",49.7505021,-119.7801145
PENDER ISLANDS HEALTH CARE SOCIETY,"5715 CANAL ROAD, RR#1, PENDER ISLAND, BC, V0N2M1, CA",48.7652004,-123.2672433
PENTICTON AND DISTRICT SOCIETY FOR COMMUNITY LIVING,"180 INDUSTRIAL AVE WEST, PENTICTON, BC, V2A6X9, CA",49.4787843,-119.5900571
ONESKY COMMUNITY RESOURCES SOCIETY,"330 ELLIS STREET, PENTICTON, BC, V2A4L7, CA",49.49844239999999,-119.5902578
SOUTH OKANAGAN SIMILKAMEEN MEDICAL FOUNDATION,"550 CARMI AVENUE, PENTICTON, BC, V2A3G6, CA",49.4816173,-119.5774849
PHOENIX TRANSITION SOCIETY,"1770 11TH AVE, PRINCE GEORGE, BC, V2L3S8, CA",53.9133092,-122.7587545
PIONEER PLACE SOCIETY,"BOX 472, ENDERBY, BC, V0E1V0, CA",50.5508499,-119.1396705
POCO HAPPY TIMES PRESCHOOL (COUNCIL OF PARENT PARTICIPATION,"P.O. BOX 123, STATION MAIN, 1761 WESTMINSTER AVENUE, PORT COQUITLAM, BC, V3C3V5, CA",49.2655186,-122.7636911
ALBERNI VALLEY DRUG & ALCOHOL PREVENTION SERVICE,"4260A 10TH AVE, PORT ALBERNI, BC, V9Y4X3, CA",49.2534769,-124.798221
POUCE COUPE AND DISTRICT NON-PROFIT RENTAL HOUSING SOCIETY,"P.O. BOX 498, POUCE COUPE, BC, V0C2C0, CA",55.7161664,-120.1338865
POWELL RIVER ACTION CENTRE SOCIETY,"6816B ALBERNI ST, POWELL RIVER, BC, V8A2B4, CA",49.84406999999999,-124.5279361
POWELL RIVER AND DISTRICT UNITED WAY,"PO BOX 370, POWELL RIVER, BC, V8A5C2, CA",49.846315,-124.5204383
AIMHI - PRINCE GEORGE ASSOCIATION FOR COMMUNITY LIVING,"950 KERRY ST, PRINCE GEORGE, BC, V2M5A3, CA",53.91580829999999,-122.8015365
NORTHERN BC CRIME STOPPERS SOCIETY,"PO BOX 865 STN A, PRINCE GEORGE, BC, V2L4T7, CA",53.9154638,-122.747749
THE PRINCE GEORGE HOSPICE PALLIATIVE CARE SOCIETY,"3089 CLAPPERTON ST, PRINCE GEORGE, BC, V2L5N4, CA",53.889412,-122.7562589
PRINCE GEORGE PUBLIC LIBRARY BOARD,"888 CANADA GAMES WAY, PRINCE GEORGE, BC, V2L5T6, CA",53.9121088,-122.7500671
THE PRINCE GEORGE SEXUAL ASSAULT CENTRE SOCIETY,"193 QUEBEC ST, PRINCE GEORGE, BC, V2L1W1, CA",53.9181991,-122.7454306
PRINCE RUPERT MARINE RESCUE SOCIETY,"P.O. BOX 814 STN MAIN, PRINCE RUPERT, BC, V8J3Y1, CA",54.302994,-130.3367439
NORTH COAST TRANSITION SOCIETY,"1402 PARK AVENUE, PRINCE RUPERT, BC, V8J3W6, CA",54.3039098,-130.3371304
PRINCETON & DISTRICT MUSEUM AND ARCHIVES SOCIETY,"BOX 281, PRINCETON, BC, V0X1W0, CA",49.4589588,-120.5061567
PRO-LIFE SOCIETY OF COMOX VALLEY,"2018 DZINI ROAD, BLACK CREEK, BC, V9J1H1, CA",49.8267706,-125.1143494
PYTHIAN CEREBRAL PALSY COMMITTEE,"530 AILSA AVENUE, PORT MOODY, BC, V3H1A6, CA",49.2711358,-122.8909423
QUALICUM BEACH HISTORICAL AND MUSEUM SOCIETY,"587 BEACH RD, QUALICUM BEACH, BC, V9K1K7, CA",49.35034539999999,-124.4479592
QUALICUM - PARKSVILLE KIWANIS HOUSING SOCIETY,"PO BOX 138, QUALICUM BEACH, BC, V9K1S7, CA",49.34738420000001,-124.4446964
QUEEN'S PARK HEALTHCARE FOUNDATION,"315 MCBRIDE BLVD, NEW WESTMINISTER, BC, V3L5E8, CA",49.2168029,-122.9021596
QUESNEL AND DISTRICT CHILD DEVELOPMENT CENTRE ASSOCIATION,"300 - 488 MCLEAN ST, QUESNEL, BC, V2J2P2, CA",52.9773925,-122.4951589
QUESNEL & DISTRICT HOSPICE PALLIATIVE CARE ASSOCIATION,"BOX 4537, QUESNEL, BC, V2J3J8, CA",52.9781878,-122.4964715
QUESNEL TILLICUM SOCIETY NATIVE FRIENDSHIP CENTRE,"319 NORTH FRASER DR, QUESNEL, BC, V2J1Y9, CA",52.9767685,-122.5033286
RECYCLING COUNCIL OF BRITISH COLUMBIA,"10-119 WEST PENDER STREET, VANCOUVER, BC, V6B1S5, CA",49.2804308,-123.1047655
RENFREW/COLLINGWOOD SENIORS SOCIETY,"2970 EAST 22ND AVE, VANCOUVER, BC, V5M2Y4, CA",49.2504317,-123.0425524
REVELSTOKE DISTRICT HEALTH FOUNDATION,"PO BOX 2421, REVELSTOKE, BC, V0E2S0, CA",50.998115,-118.195672
REVELSTOKE WOMEN'S SHELTER SOCIETY,"PO BOX 1150, REVELSTOKE, BC, V0E2S0, CA",50.998115,-118.195672
ROTARY CLUB OF VANCOUVER HEARING FOUNDATION,"PO BOX 75589 RPO EDGEMONT, NORTH VANCOUVER, BC, V7R4X1, CA",49.3327897,-123.0956409
RICHMOND HOSPITAL FOUNDATION,"7000 WESTMINSTER HWY, RICHMOND, BC, V6X1A2, CA",49.1687188,-123.1468218
LONDON HERITAGE FARM SOCIETY,"6511 DYKE RD, RICHMOND, BC, V7E3R3, CA",49.11458210000001,-123.151904
"RICHMOND CARES, RICHMOND GIVES SOCIETY","190 7000 MINORU BLVD, RICHMOND, BC, V6Y3Z5, CA",49.161774,-123.139826
RICHTER ENDOWMENT FUND,"PO BOX 10085, LCD PACIFIC CENTRE, VANCOUVER, BC, V7Y1B6, CA",49.283398,-123.1175396
RIDGE MEADOWS ASSOCIATION FOR COMMUNITY LIVING,"11641 224 ST, MAPLE RIDGE, BC, V2X6A1, CA",49.2137596,-122.6024541
RIDGE MEADOWS RECYCLING SOCIETY,"BOX 283, MAPLE RIDGE, BC, V2X7G2, CA",49.2176243,-122.6452047
BILL RIGBY MEMORIAL SOCIETY,"1 FLR-326 12 ST, NEW WESTMINSTER, BC, V3M4H6, CA",49.2040422,-122.9262432
PIONEER COMMUNITY LIVING ASSOCIATION,"220 SHERBROOKE ST, NEW WESTMINSTER, BC, V3L3M2, CA",49.227464,-122.8881192
THE RIX FAMILY FOUNDATION,"101 - 4606 CANADA WAY, BURNABY, BC, V5G1K5, CA",49.2541867,-122.9955464
ROBERT ALEXANDER STEWART MEMORIAL TRUST,"PO BOX 10085, LCD PACIFIC CENTRE, VANCOUVER, BC, V7Y1B6, CA",49.283398,-123.1175396
OAK BAY KIWANIS ROSE MANOR SOCIETY,"857 RUPERT TERRACE, VICTORIA, BC, V8V3E5, CA",48.42058979999999,-123.360773
ROSSLAND-TRAIL RIGHT TO LIFE SOCIETY,"BOX 1006, ROSSLAND, BC, V0G1Y0, CA",49.0781415,-117.8000037
ROTARY CLUB OF BURNABY FOUNDATION,"PO 80001, STN S, BURNABY, BC, V5H3X1, CA",49.22967300000001,-122.9983929
ROTARY CLUB OF NANAIMO CHARITABLE SOCIETY,"P. O. BOX 405 STN MAIN, NANAIMO, BC, V9R5L3, CA",49.163745,-124.036115
THE ROYAL CITY LEGION HOUSING SOCIETY,"108 - 505 SIXTH AVE, NEW WESTMINSTER, BC, V3L5H3, CA",49.21714919999999,-122.9125048
ROYAL COLUMBIAN HOSPITAL FOUNDATION,"330 EAST COLUMBIA STREET, NEW WESTMINSTER, BC, V3L3W7, CA",49.2261721,-122.8911887
ROYAL COMMONWEALTH SOCIETY MAINLAND OF B.C. BRANCH EDUCATIONAL FUND,"816-402 WEST PENDER STREET, VANCOUVER, BC, V6B1T6, CA",49.28540599999999,-123.1163801
ROYAL INLAND HOSPITAL FOUNDATION,"311 COLUMBIA STREET, KAMLOOPS, BC, V2C2T1, CA",50.6704497,-120.3335705
"ROYAL LIFE SAVING SOCIETY CANADA,BRITISH COLUMBIA AND YUKON BRANCH AND/OR LA SOCIETE ROYALE DE SAUVETAGE DU CANADA,DIVISION C B ET YUKON","112-3989 HENNING DR, BURNABY, BC, V5C6N5, CA",49.264531,-123.0173522
SAANICH HISTORICAL ARTIFACTS SOCIETY,"7321 LOCHSIDE DRIVE, SAANICHTON, BC, V8M1W4, CA",48.5813473,-123.3977185
SAANICH PENINSULA HOSPITAL AND HEALTHCARE FOUNDATION,"2166 MOUNT NEWTON CROSS ROAD, VICTORIA, BC, V8M2B2, CA",48.594437,-123.409957
SALT SPRING ISLAND PUBLIC LIBRARY ASSOCIATION,"129 MCPHILLIPS AVE, SALT SPRING ISLAND, BC, V8K2T6, CA",48.85256709999999,-123.5015632
SALT SPRING ISLAND WATER PRESERVATION SOCIETY,"PO BOX 555 STN GANGES, SALT SPRING ISLAND, BC, V8K2W2, CA",48.829221,-123.4822659
SAMARITAN CHILDREN'S CHARITABLE FOUNDATION,"203 - 815 HORNBY ST, VANCOUVER, BC, V6Z2E6, CA",49.2824313,-123.1225062
SANCTA MARIA HOUSE ASSOCIATION,"2056 WEST 7TH AVENUE, VANCOUVER, BC, V6J1T4, CA",49.26534909999999,-123.1517818
THE JOHN A. SANDERSON AND FAMILY TRUST,"(THE CANADA TRUST CO.), PO BOX 10085, VANCOUVER, BC, V7Y1B6, CA",49.2830972,-123.1175032
SATELLITE VIDEO EXCHANGE SOCIETY,"2625 KASLO ST, VANCOUVER, BC, V5M3G9, CA",49.26078949999999,-123.0474876
SCHARA TZEDECK CEMETERY BOARD,"2345 MARINE DR, NEW WESTMINSTER, BC, V3M6R8, CA",49.1984265,-122.9538886
SCOTT PAPER LIMITED EMPLOYEES CHARITY TRUST,"P.O. BOX 760, NEW WESTMINSTER, BC, V3L4Z9, CA",49.220603,-122.8998919
SECHELT PUBLIC LIBRARY ASSOCIATION,"PO BOX 2104, SECHELT, BC, V0N3A0, CA",49.5627453,-123.7532017
SEMIAHMOO HOUSE SOCIETY,"15306 24 AVENUE, SURREY, BC, V4A2J1, CA",49.0453789,-122.7980104
SENIOR CITIZENS HOUSING OF SOUTH SURREY,"5956-176A ST, SURREY, BC, V3S4H8, CA",49.11056,-122.73342
SENIORS SERVING SENIORS ASSOCIATION OF BRITISH COLUMBIA,"2723 QUADRA ST, VICTORIA, BC, V8T4E5, CA",48.440049,-123.3590039
SENTINEL SCHOLARSHIP FUND,"1075 21ST ST, WEST VANCOUVER, BC, V7V4A9, CA",49.334247,-123.1684106
"SERENA,FAMILY PLANNING SOCIETY OF BRITISH COLUMBIA","1210 HAMMOND AVE, COQUITLAM, BC, V3K2P1, CA",49.2435102,-122.8585034
SETON VILLA SOCIETY,"3755 MCGILL STREET, BURNABY, BC, V5C1M2, CA",49.2886319,-123.021942
SEYCOVE COMMUNITY SCHOOL ASSOCIATION,"1204 CALEDONIA AVE, TREASURER, NORTH VANCOUVER, BC, V7G2A6, CA",49.3183573,-122.9504756
